MTU (CET/CEST),Area,Resolution,Price,Currency
              25/11/2022 19:00 - 25/11/2022 20:00,BZN|CH,PT60M,332.43,EUR
              25/11/2022 20:00 - 25/11/2022 21:00,BZN|CH,PT60M,324.76,EUR
              25/11/2022 21:00 - 25/11/2022 22:00,BZN|CH,PT60M,290.96,EUR
              25/11/2022 22:00 - 25/11/2022 23:00,BZN|CH,PT60M,300.05,EUR
              25/11/2022 23:00 - 26/11/2022 00:00,BZN|CH,PT60M,270.07,EUR
              26/11/2022 00:00 - 26/11/2022 01:00,BZN|CH,PT60M,258.14,EUR
              26/11/2022 01:00 - 26/11/2022 02:00,BZN|CH,PT60M,246.92,EUR
              26/11/2022 02:00 - 26/11/2022 03:00,BZN|CH,PT60M,228.36,EUR
              26/11/2022 03:00 - 26/11/2022 04:00,BZN|CH,PT60M,220.14,EUR
              26/11/2022 04:00 - 26/11/2022 05:00,BZN|CH,PT60M,210.06,EUR
              26/11/2022 05:00 - 26/11/2022 06:00,BZN|CH,PT60M,222.70,EUR
              26/11/2022 06:00 - 26/11/2022 07:00,BZN|CH,PT60M,235.78,EUR
              26/11/2022 07:00 - 26/11/2022 08:00,BZN|CH,PT60M,255.56,EUR
              26/11/2022 08:00 - 26/11/2022 09:00,BZN|CH,PT60M,281.56,EUR
              26/11/2022 09:00 - 26/11/2022 10:00,BZN|CH,PT60M,281.60,EUR
              26/11/2022 10:00 - 26/11/2022 11:00,BZN|CH,PT60M,275.23,EUR
              26/11/2022 11:00 - 26/11/2022 12:00,BZN|CH,PT60M,253.14,EUR
              26/11/2022 12:00 - 26/11/2022 13:00,BZN|CH,PT60M,242.31,EUR
              26/11/2022 13:00 - 26/11/2022 14:00,BZN|CH,PT60M,229.29,EUR
              26/11/2022 14:00 - 26/11/2022 15:00,BZN|CH,PT60M,243.88,EUR
              26/11/2022 15:00 - 26/11/2022 16:00,BZN|CH,PT60M,257.42,EUR
              26/11/2022 16:00 - 26/11/2022 17:00,BZN|CH,PT60M,275.73,EUR
              26/11/2022 17:00 - 26/11/2022 18:00,BZN|CH,PT60M,302.21,EUR
              26/11/2022 18:00 - 26/11/2022 19:00,BZN|CH,PT60M,304.93,EUR
              26/11/2022 19:00 - 26/11/2022 20:00,BZN|CH,PT60M,288.76,EUR
              26/11/2022 20:00 - 26/11/2022 21:00,BZN|CH,PT60M,263.90,EUR
              26/11/2022 21:00 - 26/11/2022 22:00,BZN|CH,PT60M,234.08,EUR
              26/11/2022 22:00 - 26/11/2022 23:00,BZN|CH,PT60M,219.52,EUR
              26/11/2022 23:00 - 27/11/2022 00:00,BZN|CH,PT60M,193.33,EUR
              27/11/2022 00:00 - 27/11/2022 01:00,BZN|CH,PT60M,189.42,EUR
              27/11/2022 01:00 - 27/11/2022 02:00,BZN|CH,PT60M,172.33,EUR
              27/11/2022 02:00 - 27/11/2022 03:00,BZN|CH,PT60M,149.61,EUR
              27/11/2022 03:00 - 27/11/2022 04:00,BZN|CH,PT60M,121.90,EUR
              27/11/2022 04:00 - 27/11/2022 05:00,BZN|CH,PT60M,126.02,EUR
              27/11/2022 05:00 - 27/11/2022 06:00,BZN|CH,PT60M,185.37,EUR
              27/11/2022 06:00 - 27/11/2022 07:00,BZN|CH,PT60M,197.34,EUR
              27/11/2022 07:00 - 27/11/2022 08:00,BZN|CH,PT60M,160.80,EUR
              27/11/2022 08:00 - 27/11/2022 09:00,BZN|CH,PT60M,182.53,EUR
              27/11/2022 09:00 - 27/11/2022 10:00,BZN|CH,PT60M,180.92,EUR
              27/11/2022 10:00 - 27/11/2022 11:00,BZN|CH,PT60M,182.62,EUR
              27/11/2022 11:00 - 27/11/2022 12:00,BZN|CH,PT60M,184.97,EUR
              27/11/2022 12:00 - 27/11/2022 13:00,BZN|CH,PT60M,175.24,EUR
              27/11/2022 13:00 - 27/11/2022 14:00,BZN|CH,PT60M,181.84,EUR
              27/11/2022 14:00 - 27/11/2022 15:00,BZN|CH,PT60M,195.81,EUR
              27/11/2022 15:00 - 27/11/2022 16:00,BZN|CH,PT60M,215.28,EUR
              27/11/2022 16:00 - 27/11/2022 17:00,BZN|CH,PT60M,250.08,EUR
              27/11/2022 17:00 - 27/11/2022 18:00,BZN|CH,PT60M,277.95,EUR
              27/11/2022 18:00 - 27/11/2022 19:00,BZN|CH,PT60M,303.95,EUR
              27/11/2022 19:00 - 27/11/2022 20:00,BZN|CH,PT60M,306.48,EUR
              27/11/2022 20:00 - 27/11/2022 21:00,BZN|CH,PT60M,310.11,EUR
              27/11/2022 21:00 - 27/11/2022 22:00,BZN|CH,PT60M,297.21,EUR
              27/11/2022 22:00 - 27/11/2022 23:00,BZN|CH,PT60M,292.45,EUR
              27/11/2022 23:00 - 28/11/2022 00:00,BZN|CH,PT60M,263.44,EUR
              28/11/2022 00:00 - 28/11/2022 01:00,BZN|CH,PT60M,222.72,EUR
              28/11/2022 01:00 - 28/11/2022 02:00,BZN|CH,PT60M,210.79,EUR
              28/11/2022 02:00 - 28/11/2022 03:00,BZN|CH,PT60M,203.89,EUR
              28/11/2022 03:00 - 28/11/2022 04:00,BZN|CH,PT60M,191.80,EUR
              28/11/2022 04:00 - 28/11/2022 05:00,BZN|CH,PT60M,194.76,EUR
              28/11/2022 05:00 - 28/11/2022 06:00,BZN|CH,PT60M,226.03,EUR
              28/11/2022 06:00 - 28/11/2022 07:00,BZN|CH,PT60M,279.71,EUR
              28/11/2022 07:00 - 28/11/2022 08:00,BZN|CH,PT60M,318.07,EUR
              28/11/2022 08:00 - 28/11/2022 09:00,BZN|CH,PT60M,346.65,EUR
              28/11/2022 09:00 - 28/11/2022 10:00,BZN|CH,PT60M,343.68,EUR
              28/11/2022 10:00 - 28/11/2022 11:00,BZN|CH,PT60M,348.23,EUR
              28/11/2022 11:00 - 28/11/2022 12:00,BZN|CH,PT60M,345.91,EUR
              28/11/2022 12:00 - 28/11/2022 13:00,BZN|CH,PT60M,341.48,EUR
              28/11/2022 13:00 - 28/11/2022 14:00,BZN|CH,PT60M,349.17,EUR
              28/11/2022 14:00 - 28/11/2022 15:00,BZN|CH,PT60M,359.15,EUR
              28/11/2022 15:00 - 28/11/2022 16:00,BZN|CH,PT60M,363.48,EUR
              28/11/2022 16:00 - 28/11/2022 17:00,BZN|CH,PT60M,380.59,EUR
              28/11/2022 17:00 - 28/11/2022 18:00,BZN|CH,PT60M,398.42,EUR
              28/11/2022 18:00 - 28/11/2022 19:00,BZN|CH,PT60M,398.19,EUR
              28/11/2022 19:00 - 28/11/2022 20:00,BZN|CH,PT60M,371.77,EUR
              28/11/2022 20:00 - 28/11/2022 21:00,BZN|CH,PT60M,348.05,EUR
              28/11/2022 21:00 - 28/11/2022 22:00,BZN|CH,PT60M,304.19,EUR
              28/11/2022 22:00 - 28/11/2022 23:00,BZN|CH,PT60M,290.39,EUR
              28/11/2022 23:00 - 29/11/2022 00:00,BZN|CH,PT60M,270.01,EUR
              29/11/2022 00:00 - 29/11/2022 01:00,BZN|CH,PT60M,264.14,EUR
              29/11/2022 01:00 - 29/11/2022 02:00,BZN|CH,PT60M,252.03,EUR
              29/11/2022 02:00 - 29/11/2022 03:00,BZN|CH,PT60M,239.40,EUR
              29/11/2022 03:00 - 29/11/2022 04:00,BZN|CH,PT60M,232.51,EUR
              29/11/2022 04:00 - 29/11/2022 05:00,BZN|CH,PT60M,236.00,EUR
              29/11/2022 05:00 - 29/11/2022 06:00,BZN|CH,PT60M,268.54,EUR
              29/11/2022 06:00 - 29/11/2022 07:00,BZN|CH,PT60M,332.10,EUR
              29/11/2022 07:00 - 29/11/2022 08:00,BZN|CH,PT60M,400.53,EUR
              29/11/2022 08:00 - 29/11/2022 09:00,BZN|CH,PT60M,458.91,EUR
              29/11/2022 09:00 - 29/11/2022 10:00,BZN|CH,PT60M,451.07,EUR
              29/11/2022 10:00 - 29/11/2022 11:00,BZN|CH,PT60M,437.85,EUR
              29/11/2022 11:00 - 29/11/2022 12:00,BZN|CH,PT60M,420.68,EUR
              29/11/2022 12:00 - 29/11/2022 13:00,BZN|CH,PT60M,414.99,EUR
              29/11/2022 13:00 - 29/11/2022 14:00,BZN|CH,PT60M,415.10,EUR
              29/11/2022 14:00 - 29/11/2022 15:00,BZN|CH,PT60M,420.30,EUR
              29/11/2022 15:00 - 29/11/2022 16:00,BZN|CH,PT60M,425.29,EUR
              29/11/2022 16:00 - 29/11/2022 17:00,BZN|CH,PT60M,438.84,EUR
              29/11/2022 17:00 - 29/11/2022 18:00,BZN|CH,PT60M,490.60,EUR
              29/11/2022 18:00 - 29/11/2022 19:00,BZN|CH,PT60M,475.46,EUR
              29/11/2022 19:00 - 29/11/2022 20:00,BZN|CH,PT60M,437.62,EUR
              29/11/2022 20:00 - 29/11/2022 21:00,BZN|CH,PT60M,395.45,EUR
              29/11/2022 21:00 - 29/11/2022 22:00,BZN|CH,PT60M,351.30,EUR
              29/11/2022 22:00 - 29/11/2022 23:00,BZN|CH,PT60M,332.44,EUR
              29/11/2022 23:00 - 30/11/2022 00:00,BZN|CH,PT60M,313.11,EUR
              30/11/2022 00:00 - 30/11/2022 01:00,BZN|CH,PT60M,302.86,EUR
              30/11/2022 01:00 - 30/11/2022 02:00,BZN|CH,PT60M,281.96,EUR
              30/11/2022 02:00 - 30/11/2022 03:00,BZN|CH,PT60M,269.98,EUR
              30/11/2022 03:00 - 30/11/2022 04:00,BZN|CH,PT60M,268.96,EUR
              30/11/2022 04:00 - 30/11/2022 05:00,BZN|CH,PT60M,272.45,EUR
              30/11/2022 05:00 - 30/11/2022 06:00,BZN|CH,PT60M,303.29,EUR
              30/11/2022 06:00 - 30/11/2022 07:00,BZN|CH,PT60M,355.87,EUR
              30/11/2022 07:00 - 30/11/2022 08:00,BZN|CH,PT60M,422.37,EUR
              30/11/2022 08:00 - 30/11/2022 09:00,BZN|CH,PT60M,474.26,EUR
              30/11/2022 09:00 - 30/11/2022 10:00,BZN|CH,PT60M,469.96,EUR
              30/11/2022 10:00 - 30/11/2022 11:00,BZN|CH,PT60M,455.38,EUR
              30/11/2022 11:00 - 30/11/2022 12:00,BZN|CH,PT60M,459.14,EUR
              30/11/2022 12:00 - 30/11/2022 13:00,BZN|CH,PT60M,440.95,EUR
              30/11/2022 13:00 - 30/11/2022 14:00,BZN|CH,PT60M,441.99,EUR
              30/11/2022 14:00 - 30/11/2022 15:00,BZN|CH,PT60M,448.97,EUR
              30/11/2022 15:00 - 30/11/2022 16:00,BZN|CH,PT60M,464.20,EUR
              30/11/2022 16:00 - 30/11/2022 17:00,BZN|CH,PT60M,474.84,EUR
              30/11/2022 17:00 - 30/11/2022 18:00,BZN|CH,PT60M,518.34,EUR
              30/11/2022 18:00 - 30/11/2022 19:00,BZN|CH,PT60M,494.89,EUR
              30/11/2022 19:00 - 30/11/2022 20:00,BZN|CH,PT60M,465.79,EUR
              30/11/2022 20:00 - 30/11/2022 21:00,BZN|CH,PT60M,399.93,EUR
              30/11/2022 21:00 - 30/11/2022 22:00,BZN|CH,PT60M,338.89,EUR
              30/11/2022 22:00 - 30/11/2022 23:00,BZN|CH,PT60M,315.74,EUR
              30/11/2022 23:00 - 01/12/2022 00:00,BZN|CH,PT60M,301.37,EUR
              01/12/2022 00:00 - 01/12/2022 01:00,BZN|CH,PT60M,302.85,EUR
              01/12/2022 01:00 - 01/12/2022 02:00,BZN|CH,PT60M,292.77,EUR
              01/12/2022 02:00 - 01/12/2022 03:00,BZN|CH,PT60M,282.47,EUR
              01/12/2022 03:00 - 01/12/2022 04:00,BZN|CH,PT60M,277.89,EUR
              01/12/2022 04:00 - 01/12/2022 05:00,BZN|CH,PT60M,278.95,EUR
              01/12/2022 05:00 - 01/12/2022 06:00,BZN|CH,PT60M,300.01,EUR
              01/12/2022 06:00 - 01/12/2022 07:00,BZN|CH,PT60M,345.83,EUR
              01/12/2022 07:00 - 01/12/2022 08:00,BZN|CH,PT60M,440.41,EUR
              01/12/2022 08:00 - 01/12/2022 09:00,BZN|CH,PT60M,473.16,EUR
              01/12/2022 09:00 - 01/12/2022 10:00,BZN|CH,PT60M,470.53,EUR
              01/12/2022 10:00 - 01/12/2022 11:00,BZN|CH,PT60M,464.72,EUR
              01/12/2022 11:00 - 01/12/2022 12:00,BZN|CH,PT60M,463.08,EUR
              01/12/2022 12:00 - 01/12/2022 13:00,BZN|CH,PT60M,449.89,EUR
              01/12/2022 13:00 - 01/12/2022 14:00,BZN|CH,PT60M,449.94,EUR
              01/12/2022 14:00 - 01/12/2022 15:00,BZN|CH,PT60M,456.36,EUR
              01/12/2022 15:00 - 01/12/2022 16:00,BZN|CH,PT60M,462.93,EUR
              01/12/2022 16:00 - 01/12/2022 17:00,BZN|CH,PT60M,477.14,EUR
              01/12/2022 17:00 - 01/12/2022 18:00,BZN|CH,PT60M,500.14,EUR
              01/12/2022 18:00 - 01/12/2022 19:00,BZN|CH,PT60M,488.39,EUR
              01/12/2022 19:00 - 01/12/2022 20:00,BZN|CH,PT60M,462.61,EUR
              01/12/2022 20:00 - 01/12/2022 21:00,BZN|CH,PT60M,426.86,EUR
              01/12/2022 21:00 - 01/12/2022 22:00,BZN|CH,PT60M,356.08,EUR
              01/12/2022 22:00 - 01/12/2022 23:00,BZN|CH,PT60M,337.37,EUR
              01/12/2022 23:00 - 02/12/2022 00:00,BZN|CH,PT60M,317.37,EUR
              02/12/2022 00:00 - 02/12/2022 01:00,BZN|CH,PT60M,324.67,EUR
              02/12/2022 01:00 - 02/12/2022 02:00,BZN|CH,PT60M,322.29,EUR
              02/12/2022 02:00 - 02/12/2022 03:00,BZN|CH,PT60M,314.64,EUR
              02/12/2022 03:00 - 02/12/2022 04:00,BZN|CH,PT60M,303.15,EUR
              02/12/2022 04:00 - 02/12/2022 05:00,BZN|CH,PT60M,303.92,EUR
              02/12/2022 05:00 - 02/12/2022 06:00,BZN|CH,PT60M,322.42,EUR
              02/12/2022 06:00 - 02/12/2022 07:00,BZN|CH,PT60M,363.93,EUR
              02/12/2022 07:00 - 02/12/2022 08:00,BZN|CH,PT60M,454.51,EUR
              02/12/2022 08:00 - 02/12/2022 09:00,BZN|CH,PT60M,472.25,EUR
              02/12/2022 09:00 - 02/12/2022 10:00,BZN|CH,PT60M,467.63,EUR
              02/12/2022 10:00 - 02/12/2022 11:00,BZN|CH,PT60M,460.99,EUR
              02/12/2022 11:00 - 02/12/2022 12:00,BZN|CH,PT60M,449.80,EUR
              02/12/2022 12:00 - 02/12/2022 13:00,BZN|CH,PT60M,439.09,EUR
              02/12/2022 13:00 - 02/12/2022 14:00,BZN|CH,PT60M,439.78,EUR
              02/12/2022 14:00 - 02/12/2022 15:00,BZN|CH,PT60M,440.95,EUR
              02/12/2022 15:00 - 02/12/2022 16:00,BZN|CH,PT60M,433.06,EUR
              02/12/2022 16:00 - 02/12/2022 17:00,BZN|CH,PT60M,434.97,EUR
              02/12/2022 17:00 - 02/12/2022 18:00,BZN|CH,PT60M,449.87,EUR
              02/12/2022 18:00 - 02/12/2022 19:00,BZN|CH,PT60M,440.87,EUR
              02/12/2022 19:00 - 02/12/2022 20:00,BZN|CH,PT60M,431.96,EUR
              02/12/2022 20:00 - 02/12/2022 21:00,BZN|CH,PT60M,405.93,EUR
              02/12/2022 21:00 - 02/12/2022 22:00,BZN|CH,PT60M,346.97,EUR
              02/12/2022 22:00 - 02/12/2022 23:00,BZN|CH,PT60M,339.30,EUR
              02/12/2022 23:00 - 03/12/2022 00:00,BZN|CH,PT60M,325.03,EUR
              03/12/2022 00:00 - 03/12/2022 01:00,BZN|CH,PT60M,317.00,EUR
              03/12/2022 01:00 - 03/12/2022 02:00,BZN|CH,PT60M,300.05,EUR
              03/12/2022 02:00 - 03/12/2022 03:00,BZN|CH,PT60M,281.57,EUR
              03/12/2022 03:00 - 03/12/2022 04:00,BZN|CH,PT60M,271.56,EUR
              03/12/2022 04:00 - 03/12/2022 05:00,BZN|CH,PT60M,268.50,EUR
              03/12/2022 05:00 - 03/12/2022 06:00,BZN|CH,PT60M,275.56,EUR
              03/12/2022 06:00 - 03/12/2022 07:00,BZN|CH,PT60M,290.40,EUR
              03/12/2022 07:00 - 03/12/2022 08:00,BZN|CH,PT60M,305.03,EUR
              03/12/2022 08:00 - 03/12/2022 09:00,BZN|CH,PT60M,318.81,EUR
              03/12/2022 09:00 - 03/12/2022 10:00,BZN|CH,PT60M,332.21,EUR
              03/12/2022 10:00 - 03/12/2022 11:00,BZN|CH,PT60M,335.38,EUR
              03/12/2022 11:00 - 03/12/2022 12:00,BZN|CH,PT60M,331.94,EUR
              03/12/2022 12:00 - 03/12/2022 13:00,BZN|CH,PT60M,331.45,EUR
              03/12/2022 13:00 - 03/12/2022 14:00,BZN|CH,PT60M,324.17,EUR
              03/12/2022 14:00 - 03/12/2022 15:00,BZN|CH,PT60M,317.45,EUR
              03/12/2022 15:00 - 03/12/2022 16:00,BZN|CH,PT60M,316.22,EUR
              03/12/2022 16:00 - 03/12/2022 17:00,BZN|CH,PT60M,325.03,EUR
              03/12/2022 17:00 - 03/12/2022 18:00,BZN|CH,PT60M,349.43,EUR
              03/12/2022 18:00 - 03/12/2022 19:00,BZN|CH,PT60M,354.44,EUR
              03/12/2022 19:00 - 03/12/2022 20:00,BZN|CH,PT60M,342.25,EUR
              03/12/2022 20:00 - 03/12/2022 21:00,BZN|CH,PT60M,325.54,EUR
              03/12/2022 21:00 - 03/12/2022 22:00,BZN|CH,PT60M,310.22,EUR
              03/12/2022 22:00 - 03/12/2022 23:00,BZN|CH,PT60M,304.83,EUR
              03/12/2022 23:00 - 04/12/2022 00:00,BZN|CH,PT60M,296.71,EUR
              04/12/2022 00:00 - 04/12/2022 01:00,BZN|CH,PT60M,312.99,EUR
              04/12/2022 01:00 - 04/12/2022 02:00,BZN|CH,PT60M,300.22,EUR
              04/12/2022 02:00 - 04/12/2022 03:00,BZN|CH,PT60M,292.55,EUR
              04/12/2022 03:00 - 04/12/2022 04:00,BZN|CH,PT60M,258.42,EUR
              04/12/2022 04:00 - 04/12/2022 05:00,BZN|CH,PT60M,261.18,EUR
              04/12/2022 05:00 - 04/12/2022 06:00,BZN|CH,PT60M,261.51,EUR
              04/12/2022 06:00 - 04/12/2022 07:00,BZN|CH,PT60M,268.29,EUR
              04/12/2022 07:00 - 04/12/2022 08:00,BZN|CH,PT60M,289.94,EUR
              04/12/2022 08:00 - 04/12/2022 09:00,BZN|CH,PT60M,280.84,EUR
              04/12/2022 09:00 - 04/12/2022 10:00,BZN|CH,PT60M,308.81,EUR
              04/12/2022 10:00 - 04/12/2022 11:00,BZN|CH,PT60M,311.61,EUR
              04/12/2022 11:00 - 04/12/2022 12:00,BZN|CH,PT60M,322.86,EUR
              04/12/2022 12:00 - 04/12/2022 13:00,BZN|CH,PT60M,319.19,EUR
              04/12/2022 13:00 - 04/12/2022 14:00,BZN|CH,PT60M,314.72,EUR
              04/12/2022 14:00 - 04/12/2022 15:00,BZN|CH,PT60M,305.09,EUR
              04/12/2022 15:00 - 04/12/2022 16:00,BZN|CH,PT60M,310.30,EUR
              04/12/2022 16:00 - 04/12/2022 17:00,BZN|CH,PT60M,324.26,EUR
              04/12/2022 17:00 - 04/12/2022 18:00,BZN|CH,PT60M,349.12,EUR
              04/12/2022 18:00 - 04/12/2022 19:00,BZN|CH,PT60M,367.47,EUR
              04/12/2022 19:00 - 04/12/2022 20:00,BZN|CH,PT60M,347.07,EUR
              04/12/2022 20:00 - 04/12/2022 21:00,BZN|CH,PT60M,335.06,EUR
              04/12/2022 21:00 - 04/12/2022 22:00,BZN|CH,PT60M,315.52,EUR
              04/12/2022 22:00 - 04/12/2022 23:00,BZN|CH,PT60M,319.85,EUR
              04/12/2022 23:00 - 05/12/2022 00:00,BZN|CH,PT60M,310.46,EUR
              05/12/2022 00:00 - 05/12/2022 01:00,BZN|CH,PT60M,287.62,EUR
              05/12/2022 01:00 - 05/12/2022 02:00,BZN|CH,PT60M,287.98,EUR
              05/12/2022 02:00 - 05/12/2022 03:00,BZN|CH,PT60M,283.92,EUR
              05/12/2022 03:00 - 05/12/2022 04:00,BZN|CH,PT60M,239.80,EUR
              05/12/2022 04:00 - 05/12/2022 05:00,BZN|CH,PT60M,265.74,EUR
              05/12/2022 05:00 - 05/12/2022 06:00,BZN|CH,PT60M,283.70,EUR
              05/12/2022 06:00 - 05/12/2022 07:00,BZN|CH,PT60M,336.80,EUR
              05/12/2022 07:00 - 05/12/2022 08:00,BZN|CH,PT60M,421.49,EUR
              05/12/2022 08:00 - 05/12/2022 09:00,BZN|CH,PT60M,444.55,EUR
              05/12/2022 09:00 - 05/12/2022 10:00,BZN|CH,PT60M,445.99,EUR
              05/12/2022 10:00 - 05/12/2022 11:00,BZN|CH,PT60M,431.42,EUR
              05/12/2022 11:00 - 05/12/2022 12:00,BZN|CH,PT60M,434.18,EUR
              05/12/2022 12:00 - 05/12/2022 13:00,BZN|CH,PT60M,426.10,EUR
              05/12/2022 13:00 - 05/12/2022 14:00,BZN|CH,PT60M,432.34,EUR
              05/12/2022 14:00 - 05/12/2022 15:00,BZN|CH,PT60M,434.32,EUR
              05/12/2022 15:00 - 05/12/2022 16:00,BZN|CH,PT60M,436.22,EUR
              05/12/2022 16:00 - 05/12/2022 17:00,BZN|CH,PT60M,440.81,EUR
              05/12/2022 17:00 - 05/12/2022 18:00,BZN|CH,PT60M,460.75,EUR
              05/12/2022 18:00 - 05/12/2022 19:00,BZN|CH,PT60M,456.95,EUR
              05/12/2022 19:00 - 05/12/2022 20:00,BZN|CH,PT60M,446.21,EUR
              05/12/2022 20:00 - 05/12/2022 21:00,BZN|CH,PT60M,414.42,EUR
              05/12/2022 21:00 - 05/12/2022 22:00,BZN|CH,PT60M,372.94,EUR
              05/12/2022 22:00 - 05/12/2022 23:00,BZN|CH,PT60M,343.82,EUR
              05/12/2022 23:00 - 06/12/2022 00:00,BZN|CH,PT60M,321.85,EUR
              06/12/2022 00:00 - 06/12/2022 01:00,BZN|CH,PT60M,338.53,EUR
              06/12/2022 01:00 - 06/12/2022 02:00,BZN|CH,PT60M,325.19,EUR
              06/12/2022 02:00 - 06/12/2022 03:00,BZN|CH,PT60M,318.67,EUR
              06/12/2022 03:00 - 06/12/2022 04:00,BZN|CH,PT60M,310.03,EUR
              06/12/2022 04:00 - 06/12/2022 05:00,BZN|CH,PT60M,310.72,EUR
              06/12/2022 05:00 - 06/12/2022 06:00,BZN|CH,PT60M,335.06,EUR
              06/12/2022 06:00 - 06/12/2022 07:00,BZN|CH,PT60M,393.74,EUR
              06/12/2022 07:00 - 06/12/2022 08:00,BZN|CH,PT60M,477.30,EUR
              06/12/2022 08:00 - 06/12/2022 09:00,BZN|CH,PT60M,497.06,EUR
              06/12/2022 09:00 - 06/12/2022 10:00,BZN|CH,PT60M,481.82,EUR
              06/12/2022 10:00 - 06/12/2022 11:00,BZN|CH,PT60M,463.06,EUR
              06/12/2022 11:00 - 06/12/2022 12:00,BZN|CH,PT60M,449.28,EUR
              06/12/2022 12:00 - 06/12/2022 13:00,BZN|CH,PT60M,435.03,EUR
              06/12/2022 13:00 - 06/12/2022 14:00,BZN|CH,PT60M,432.59,EUR
              06/12/2022 14:00 - 06/12/2022 15:00,BZN|CH,PT60M,439.38,EUR
              06/12/2022 15:00 - 06/12/2022 16:00,BZN|CH,PT60M,442.97,EUR
              06/12/2022 16:00 - 06/12/2022 17:00,BZN|CH,PT60M,449.76,EUR
              06/12/2022 17:00 - 06/12/2022 18:00,BZN|CH,PT60M,463.88,EUR
              06/12/2022 18:00 - 06/12/2022 19:00,BZN|CH,PT60M,455.59,EUR
              06/12/2022 19:00 - 06/12/2022 20:00,BZN|CH,PT60M,449.25,EUR
              06/12/2022 20:00 - 06/12/2022 21:00,BZN|CH,PT60M,439.38,EUR
              06/12/2022 21:00 - 06/12/2022 22:00,BZN|CH,PT60M,372.41,EUR
              06/12/2022 22:00 - 06/12/2022 23:00,BZN|CH,PT60M,354.32,EUR
              06/12/2022 23:00 - 07/12/2022 00:00,BZN|CH,PT60M,341.66,EUR
              07/12/2022 00:00 - 07/12/2022 01:00,BZN|CH,PT60M,338.48,EUR
              07/12/2022 01:00 - 07/12/2022 02:00,BZN|CH,PT60M,334.03,EUR
              07/12/2022 02:00 - 07/12/2022 03:00,BZN|CH,PT60M,326.29,EUR
              07/12/2022 03:00 - 07/12/2022 04:00,BZN|CH,PT60M,314.43,EUR
              07/12/2022 04:00 - 07/12/2022 05:00,BZN|CH,PT60M,310.09,EUR
              07/12/2022 05:00 - 07/12/2022 06:00,BZN|CH,PT60M,332.05,EUR
              07/12/2022 06:00 - 07/12/2022 07:00,BZN|CH,PT60M,387.45,EUR
              07/12/2022 07:00 - 07/12/2022 08:00,BZN|CH,PT60M,449.06,EUR
              07/12/2022 08:00 - 07/12/2022 09:00,BZN|CH,PT60M,472.27,EUR
              07/12/2022 09:00 - 07/12/2022 10:00,BZN|CH,PT60M,469.64,EUR
              07/12/2022 10:00 - 07/12/2022 11:00,BZN|CH,PT60M,460.96,EUR
              07/12/2022 11:00 - 07/12/2022 12:00,BZN|CH,PT60M,453.45,EUR
              07/12/2022 12:00 - 07/12/2022 13:00,BZN|CH,PT60M,439.17,EUR
              07/12/2022 13:00 - 07/12/2022 14:00,BZN|CH,PT60M,433.98,EUR
              07/12/2022 14:00 - 07/12/2022 15:00,BZN|CH,PT60M,439.15,EUR
              07/12/2022 15:00 - 07/12/2022 16:00,BZN|CH,PT60M,447.00,EUR
              07/12/2022 16:00 - 07/12/2022 17:00,BZN|CH,PT60M,450.39,EUR
              07/12/2022 17:00 - 07/12/2022 18:00,BZN|CH,PT60M,466.28,EUR
              07/12/2022 18:00 - 07/12/2022 19:00,BZN|CH,PT60M,467.30,EUR
              07/12/2022 19:00 - 07/12/2022 20:00,BZN|CH,PT60M,453.98,EUR
              07/12/2022 20:00 - 07/12/2022 21:00,BZN|CH,PT60M,427.70,EUR
              07/12/2022 21:00 - 07/12/2022 22:00,BZN|CH,PT60M,371.16,EUR
              07/12/2022 22:00 - 07/12/2022 23:00,BZN|CH,PT60M,360.74,EUR
              07/12/2022 23:00 - 08/12/2022 00:00,BZN|CH,PT60M,355.48,EUR
              08/12/2022 00:00 - 08/12/2022 01:00,BZN|CH,PT60M,336.00,EUR
              08/12/2022 01:00 - 08/12/2022 02:00,BZN|CH,PT60M,338.37,EUR
              08/12/2022 02:00 - 08/12/2022 03:00,BZN|CH,PT60M,328.03,EUR
              08/12/2022 03:00 - 08/12/2022 04:00,BZN|CH,PT60M,316.55,EUR
              08/12/2022 04:00 - 08/12/2022 05:00,BZN|CH,PT60M,305.41,EUR
              08/12/2022 05:00 - 08/12/2022 06:00,BZN|CH,PT60M,325.86,EUR
